event_id_cnty,event_date,year,country,notes,note_hash
SRB6088,2025-09-13,2025,Serbia,"On 13 September 2025, SNS supporters, along with local officials and directors of state-owned enterprises, gathered in Cacak to express support for the government and oppose student-led protests and blockades. Citizens and students gathered to counter-protest. Tensions escalated with two groups throwing water and eggs at each other.",5980a9dee94b9cf8fbb03ca373129b3aed43347e72bc3961f79f376e2e6d4b21
FRA16086,2022-03-14,2022,France,"On 14 March 2022, students blocked the access to the high school of Sartene. They denounced French State's responsibility in the attempted murder against a Corsican militant by a Jihadi prisoner at the prison of Arles and called for the liberation of all Corsican nationalist militants.",259ebc98e7c552ec505c0e34b019c4510abee01193bb0fc25dd1d5dc0868dc95
DEU15065,2023-02-25,2023,Germany,"On 25 February 2023, at the call of the 'Loveable and Life worthy Ruthen' group, around 100 people demonstrated in front of the building on Thiestrasse in Rethen in Laatzen to call for the preservation of the Dismer barn.",42dd46bc9a148db2b122c5f8c5b236ff46d8d8fcd940526b194b26fa6f150db8
FRA29408,2023-12-09,2023,France,"On 9 December 2023, at the call of the local mayor (political affiliation not specified), around 150 people gathered in Commentry (Auvergne-Rhone-Alpes) against hatred and to advocate fraternity, following the discovery of anti-Semitic, racist and homophobic tags in a local secondary school.",7c79ebbb0c5fb46103cac6cac0cc5254b52094894c6ee26957ed81c5bb5d1988
ESP8292,2022-01-21,2022,Spain,"On 21 January 2022, around 70 vehicles marched from Espiel (Cordoba) until Azuaga (Badajoz), demanding the construction of a highway connecting Badajoz with Cordoba and Granada.",0856161aa9afc47180b3afdb0827dee1ebf9caf2d53cd0a467ed350c599c54f4
HRV36,2018-03-17,2018,Croatia,"On 17 March 2018, 2018 in Osijek, Croatia, citizens protested over cats being poisoned by unknown perpetrators in the city.",2c54f6c0ccbecab86176f3ebe3ce47d4450777e933b8009d26dc9c5d59c26776
NLD3267,2024-08-17,2024,Netherlands,"On 17 August 2024, an unknown number of police officers protested before a union meeting in Enschede (Overijssel) to demand that their jobs be considered as 'heavy' so that they could benefit from the country's Early Retirement Scheme (RVU).",5ffc3a9610b9486f5c5ed3b5d5eb857eb2c941e947c90672d206a6ca459d1ce6
ESP14022,2023-07-17,2023,Spain,"On 17 July 2023, hairdressers and beauty workers held a protest in Bilbao (Bizkaia, Pais Vasco) to demand the restitution of reduced VAT to hairdressers, beauty salons and barbershops.",9043310e28c0872d219fece66950ba2daf04cacb258bb8ec8c22069c202c1cc8
FRA17914,2022-06-27,2022,France,"On 27 June 2022, truck drivers carried out a road blockade in Miramas at the call of the CGT and CFDT unions. They denounced their salary that does not reflect repeated inflations.",fe298155b36e9b7592db37bf20a9e0865ace49be4736c6222aa708b605de5d63
BEL427,2020-06-25,2020,Belgium,"On 25 June 2020, several workers form the non-profit sector staged a protest at l'Enjambee in Namur to demand more support from regional authorities.",85228e61d0658a2f2f504e125dc14809e2ee07c8a1a4270927c6349b4e3f87d0
CYP525,2020-10-11,2020,Cyprus,"On 11 October 2020, tens of Turkish Cypriots rallied in Northern Cyprus at the Deryneia crossing point holding Turkish flags as a response to the Greek Cypriot riots on the other side of the crossing point. There was strong police and military presence.",6a64c1224a0707fb1104e13d29c1b66e4e6878f240d97659235a31af03fff2ac
MDA784,2021-01-11,2021,Moldova,"On 11 January 2021, locals protested in Goianul Nou against the construction of a car service center in the middle of the village.",b8b93a9729f21df3eb289987120e6a0721f8b83b86577e23a0447b46092f3b4e
FRA19325,2022-10-12,2022,France,"On 12 October 2022, around 100 students' parents gathered in front of the police station in Nanterre, calling for the release of 14 students arrested after recent clashes with the police in front of the Joliot-Curie High School.",f1327bc7568c05287dc9e657adc78ea2ff84b5eb4968627ddac8efe19d78e9a7
ROU882,2019-01-30,2019,Romania,"On 30 January 2019, approximately 30 people protested outside the PSD regional office in Sibiu, condemning the government's attacks against the judiciary and the anti-corruption institutions.",cd21bbeb24250ac41d9acb162e2a7b01bc361e8f6c380d8933d3396b64882d53
SVK452,2022-10-08,2022,Slovakia,"On 8 October 2022, several thousand activists, including representatives of labor unions, gathered for a rally in Bratislava, protesting against high prices and inflation.",4977db37e70ce6da63d1fce0f4a7289690664f45230b962bc1d7759c8ad3b2d5
FRA40469,2025-06-12,2025,France,"On 12 June 2025, around 50 people, including SNES-FSU affiliates, gathered in Dax (Nouvelle-Aquitaine) to pay tribute to a 31-year-old school supervisor who was fatally stabbed by a student in Nogent on 10 June 2025, denouncing school insecurity.",23139188e1fe2a2b821e0776525da01180115398f3b86123933460809b6b4680
FRA34660,2024-07-04,2024,France,"On 4 July 2024, about 50 protesters and members of the CGT and FSU-SNU rallied at Jeanne-Hachette Square in Beauvais (Hauts-de-France) to demonstrate. The event was part of a nationwide wave of demonstrations against far-right ideology and in support of an open society, and took place after the National Rally (RN) came first in the European elections in France and President Emmanuel Macron announced the dissolution of the National Assembly on 9 June 2024, prompting snap legislative elections and raising fears of a government led by the far-right party.",df07c6fa14c551d70d0b990bad4b1c51ff05166586064ac480a0870501c5b53f
MNE971,2022-04-18,2022,Montenegro,"On 18 April 2022, former Montenegro Airlines workers protested in front of the Ministry of Capital Investments in Podgorica. The workers demanded that the government link their service length and payment of their remaining salaries.",8f3eaaa5a28661d5335a2ef504622a2e513e8316c0173812643bef77cec4b748
ESP22912,2025-10-28,2025,Spain,"On 28 October 2025, at the nationwide call of SE, around 300 students protested in Caceres (Extremadura) to demand that the central government implement measures to combat bullying in schools, after a minor who was harassed by schoolmates died by suicide in Sevilla. Protesters called for stronger accountability and protection measures in schools.",8effb139b0699980b6d8a6ecef35e414fb491ddcd9fb744e39d50168965516d9
IRL1927,2026-04-11,2026,Ireland,"On 11 April 2026, police and military forces intervened to remove a blockade on O'Connell Street in Dublin (Dublin), which had been ongoing since 7 April by protesters affiliated with The People of Ireland Against Fuel Prices movement, an ongoing series of nationwide demonstrations across Ireland, which began on 6 April 2026 in response to sharply rising fuel prices and broader cost-of-living pressures. Vehicles were escorted away from the street.",aa6ce151a828906fad68e4621a5787a88cf89e2fceb93f77a293b18e5499e961
ITA15744,2022-05-06,2022,Italy,"On 6 May 2022, in the morning, FSP police union delegates, as well as Fervicredo - 'Wounded and Victims of Crime and Duty' ('Feriti e Vittime della criminalita e del Dovere'), gathered outside the Tribunal of Trieste (Trieste, Friuli-Venezia Giulia) to express solidarity with the relatives of the victims and demand justice for the death of two police officers at the hands of a Dominican man on 4 October 2019 at the police headquarters of Trieste.",97090787217d81e1d58138885464ab34c1fc6e44fd14199c980deda11b21ecdd
SRB5748,2025-08-23,2025,Serbia,"On 23 August 2025, SNS supporters gathered in Loznica to express support for the government and oppose student-led protests and blockades.",8a8c96d82c67686dc064aa6c5def151a02f7dc8eda324cd35546e5e0ddc81c27
DEU21671,2024-05-31,2024,Germany,"On 31 May 2024, at the call of FFF, around 70 people, including 'Grannies for Future' (Omas for Future), students, and members of the 'Alliance for democracy and tolerance' (Bundnis fur Demokratie und Toleranz), participated in a protest in Biberach (Baden-Wurttemberg) for climate protection and democracy, and to draw attention to the importance of the EU in tackling the climate crisis. The protest was organized as part of FFF's international climate strike to call for an EU-wide phase-out of coal, oil and gas by 2035, and a doubling of investments in renewable energies and climate-neutral industries.",c16ee7dcb60d1d0881318b605cf44725280071f373472d098d0daa31faf4847e
ITA14638,2022-02-26,2022,Italy,"On 26 February 2022, hundreds of people, among them students and journalists, gathered in Pia Square in Anzio (Roma, Lazio) to protest against organized crime ('Ndrangheta) following the Tritone investigation.",fd22b1d3bc981576dfff4762c285709074853ae0b1112150b6ff59c2286a109a
FRA43376,2025-11-24,2025,France,"On 24 November 2025, around 60 Gerstube employees and the Mayor Barbara Neto (UDR) gathered in front of the town hall in Vic-Fezensac (Occitanie) to protest against inadequate severance terms, the lack of real support after the factory's destruction by fire, and what they see as the company's unwillingness to provide dignified conditions for their impending layoffs.",556dbbc0e4c3db6b50a3f0efc2a4331901ac93d23d27d5936c429aed46a8ab6b
EST409,2025-08-12,2025,Estonia,"On 12 August 2025, activists again gathered in front of a local pig farm near Karstna, protesting against the planned mass slaughter of pigs due to an infection, claiming the healthy animals should be preserved. An ERK politician also joined them.",e71b52d1a6ae48958fd45224f4ef56155ebdd5bc669bfc8bf18fc625cca84ebf
ITA24943,2024-11-11,2024,Italy,"On 11 November 2024, over 5,000 high school students from San Giorgio a Cremano and Portici, as well as members of unspecified local governments, marched from Massimo Troisi Square to Villa Vannucchi in Napoli (Campania) to commemorate Santo Romano, a 19-year-old killed in San Sebastiano al Vesuvio, and to protest against youth violence. The peaceful demonstration featured testimonies and appeals promoting mutual respect, peace, and solidarity.",12a7422f3c17b82581951924920f215ea6a5f1a4c72fa1a22c0727a3bb8bd88a
BGR3052,2023-05-26,2023,Bulgaria,"On 26 May 2023, residents of Ruse protested after a young woman died a couple of hours after delivering a healthy baby earlier this month. The protesters demand accountability for her death from the hospital, which denies any wrongdoing.",443d8ad14b9c08e414fb38e3bdfdfc6d840cfcde5cd0336ba8f238ce3879d26f
NOR1793,2024-09-17,2024,Norway,"On 17 September 2024, Motvind Norway activists demonstrated in Drammen, Viken, to oppose wind power development in the country. The demonstration was a part of the nationwide peaceful action staged in various locations of Norway.",f99d51b96abd2133d0cf0a14d823e48322a42dbb9cda98c3551d2b4cb8ebb5e3
DEU26936,2026-01-31,2026,Germany,"On 31 January 2026, at around 3 pm, at the call of Women Defend Rojava Gottingen and the RiseUp4Rojava alliance, under the motto 'Defend the women's revolution: the path to peace!', around 700 people, including members of the Kurdish community, staged a protest in Gottingen (Niedersachsen) against attacks by Syrian government forces on the Kurdish self-administration in North and East Syria, opposing EU and German support for the Syrian transitional government. The event was part of a wider demonstration movement against the clashes between Kurdish militias and the Syrian armed forces in the Kurdish-controlled areas of Syria.",860c07bef557218157b54b0be4dcc86471959a71c731383dda9c53c437e72ef7
ESP13463,2023-05-05,2023,Spain,"On 5 May 2023, pilots and airline workers held a protest before the Ministry of Transport in Madrid - San Blas-Canillejas (Madrid) against the application of the minimum services when there is a strike. The protest was summoned by the Spanish Union of Air Line Pilots (Sepla), USO, the Union of Airline Passenger Cabin Crew (Sitcpla), and the Spanish Union Association of Aeronautical Maintenance Technicians (Asetma).",a485cb80036b31e8e3eea97d437a3aa1088d63261cbbe0bb5a09469233ec42d6
DEU19414,2024-01-25,2024,Germany,"Around 25 January 2024 (as reported), people staged a protest in Stralsund (Mecklenburg-Vorpommern), advocating against the AfD. The protest was prompted by concerns over a secret meeting between AfD representatives and extremists, discussing mass deportations of individuals with German citizenship and migrant background, leading to a heightened awareness and mobilization against right-wing ideologies in various cities.",de14dd3c94f6253a2af89ec1fccafaeb580ff101eeaf7308c4b3d89d2c40ff46
