event_id_cnty,event_date,year,country,notes,note_hash
CHE651,2023-03-06,2023,Switzerland,"On 6 March 2023, at the call of Juso, around 70 people, including the president of The Green Youth, demonstrated at Bahnhofplatz in Aarau against the action of the far-right group 'Junge Tat' on 4 March 2023, as well as against fascism and racism.",5f1b9271a17d40c4421f491a4fa3d04f36d14cce5a340538f36e37239bcf0472
CHE670,2023-05-01,2023,Switzerland,"On 1 May 2023, on the occasion of International Workers' Day, about 2,000 people, including feminist activists, took to the streets of Geneva, calling for wealth equality, more purchasing power amid rising costs, as well as increased salaries.",3f738e5077229675c7ff4cf4315fd6cc74957a0935453a00ecf72b893f3f66f5
CHE675,2023-05-20,2023,Switzerland,"On 20 May 2023, around 100 people gathered in front of the entrance to the Oerlikon library of Zurich, on the occasion of a reading for children about gender identity, animated by drag-queen artists to support the event and LGBTQ+ rights. People gathered for a counter-protest.",0e1d8345357403c32e909a86f0a6fcf868b746dbf51db53abd8f884dd9c06cd7
CHE684,2023-06-10,2023,Switzerland,"On 10 June 2023, nearly 35,000 people, including members of the LGBTQ+ community, took to the streets of Geneva (Geneve) as part of a pride march to defend the right of their community and against discrimination.",df979e816d0f610d2f2385d1c5606aad701384017966c14fd1ac4e4676fd7a39
CHE787,2023-11-22,2023,Switzerland,"On 22 November 2023, at the call of Unia, health workers gathered for flash mobs, information stands, and speeches in Olten (Solothurn) to demand better working conditions in hospitals.",3a58fb4e8e62ae7524da074d745936cc1027a9ad0731c2809d1c1ee9241dbfa4
CHE838,2024-03-05,2024,Switzerland,"On 5 March 2024, at the call of Unia, around 30 Micarna employees demonstrated in Lausanne (Vaud) to protest against the Ecublens factory's closure and the release of all employees.",bec07e686b663111211915b7f30947313194a9dfbdc99a1b9be6fde9c59137ce
CHE945,2024-09-28,2024,Switzerland,"On 28 September 2024, at the call of the association Solidarity Without Borders (Solidarite Sans Frontieres), around 1,000 people demonstrated in Bern (Bern) to defend the right to asylum and condemn racism towards migrants.",e66448acd5ddd19a815e110533539aec8b6975ee8523153114900d84ddf7b6a9
CYP1024,2022-03-09,2022,Cyprus,"On 9 March 2022, on the occasion of International Women's Day on 8 March, hundreds of protesters organized by the CTP Women's Organization marched in Northern Nicosia for women's rights.",97575c0a497d0f23b6992bdf6ad7222b279407e323ac928bf0a425fe4f42360e
CYP1067,2022-03-13,2022,Cyprus,"On 13 March 2022, hundreds of women of Cyprus protested in Larnaca with their children against Russia's invasion of Ukraine. The protesters called for the passing of an EU law on the special status of refugees of Ukraine in Cyprus, as well as the safety of the Ukrainian sky. This was part of a protest in all Cyprus cities organized by 'Women of the World to protect the sky of Ukraine'.",54521301e0a60f5bc8fc089638a0b4a5c5c3496edc7f48f77ef8e11c0015cd92
CYP1095,2022-04-09,2022,Cyprus,"On 9 April 2022, residents of Dipkarpaz, Turkish Cypriots, including the mayor and members of the municipality council, rallied at the entrance of the village carrying banners and flags to protest against the government's proposed municipality reforms in Northern Cyprus, which would mean the closure and merging of their municipality. The protesters briefly blocked the road.",9a4b1d4bb875af33bde766dd58c175880222992d7126d589daa56f329f681a52
CYP1105,2022-04-09,2022,Cyprus,"On 9 April 2022, the parents and relatives of female military non-commanding officers rallied outside the Presidential Palace in Nicosia to protest over the discrimination of women officers with regard to their promotion compared to their male colleagues and demanded that women officers be promoted and that they receive the additional income retroactively.",10b0ee64d79e32dcedf31e10eadb3774416a7787b714c38de5c8f203e3f32b79
CYP1164,2022-06-10,2022,Cyprus,"On 10 June 2022, the Cyprus Journalists Turkish Union, which had started a campaign on social media with the slogan 'Freedom is greater than you, Do Not Touch!', unfurled banners with the same slogan at the junction near the Prime Minister's office in Northern Nicosia to protest for a second day against 3 draft laws urgently brought to parliament for discussion on 6 June. The demonstrators protested against the proposed amendments for restricting fundamental rights and freedoms of Turkish Cypriots and aiming at preventing individuals and institutions, including social media, from expressing their free thought.",fc88a6c2c12ddcf749f881ed8a5df0c42c9cb99d96880c19c270fa56be0d4a3d
CYP1202,2022-07-06,2022,Cyprus,"On 6 July 2022, potato farmers lined up their tractors and held banners to protest over the high cost of fertilizer and fuel ahead of a presidential visit in Xylofagou. The President met with the farmers and promised support.",233b605ce9a3f5773f98b3c2ce2b2d5cc19ca44334a2d2ce43efb1875ce214d6
CYP1314,2022-10-13,2022,Cyprus,"On 13 October 2022, members of the Turkish Cypriot Electricity Authority Employees' Union (EL-SEN) rallied outside the Turkish Cypriot Electricity Authority (KIB-TEK) in Northern Nicosia during a strike-protest over chronic problems of the power company.",bd512861e5f2de9eaabda0e9135ed9c2ecb93cfb79e038cc240e6de1652bfc11
CYP1328,2022-10-20,2022,Cyprus,"On 20 October 2022, Turkish Cypriot school janitors supported by their union set-up tents outside parliament in Northern Nicosia during an indefinite strike-protest demanding their unpaid wages for 50 days and to sign a collective bargaining agreement.",612765e6f4e088af4ba14c929759f3a445b1e1212c959e5a1aaa6d55c2fb9240
CYP1379,2022-11-24,2022,Cyprus,"On 24 November 2022, members of the union Isotita, including staff of AHK (EAC), the electricity authority of Cyprus, and contractual staff on open-ended contracts in the wider public sector, as well as the independent union of technical and labour staff (Astepaik) rallied outside offices of the electricity authority (AHK) in Limassol district over their wages among other issues.",43c0fc0ec442201851d0e07f9697bbd6d2bd6ac61585d4ae17266041f87ca7be
CYP1474,2023-03-20,2023,Cyprus,"On 20 March 2023, dozens of members of the Kurdish cultural center Theophilos rallied outside the Justice Ministry in Nicosia carrying placards to protest the ongoing trial of Kurdish politician Kenan Ayaz, a recognized refugee in Cyprus, following his arrest on accusations of international terrorism for being a member of PKK stemming from Germany. Their representatives met with the justice ministry's director general pointing out that according to the extradition treaty between Germany and Turkey, should the court approve Ayaz's extradition request to Germany, he would likely be sent from there to Turkey.",dca1b2ee495dafa91264a6cb67fae749087f0e332f60478a30a7dd74d46946e1
CYP154,2019-04-24,2019,Cyprus,"On 24 April 2019, members of the Kurdistan Cultural Centre Theophilos supported by the Cyprus Green Party, AKEL and EDEK, protested once more against the arrest of a recognised Kurdish political refugee and resident of Cyprus after Germany issued a European arrest warrant on alleged terrorism-related charges. The protesters gathered in front of the Larnaca district court holding Cyprus flags, a photograph of Kurdish leader Abdullah Ocalan and banners reading among other slogans 'Europe fulfil your democratic values'.",e4012ef86b4878b3349fc3fc9a237ad78d9307fa90351681bd34fb09a8657dcc
CYP1543,2023-05-22,2023,Cyprus,"On 22 May 2023, Turkish Cypriot teachers, organized by KTOS and KTOEOS, rallied in Northern Nicosia amid ongoing strikes in primary schools, to protest against the reintroduction of a draft amendment law that they stated would cause more problems instead of finding solutions to the lack of infrastructure, the lack of funding for education and general chaos in schools of Northern Cyprus, including overpopulated schools and overcrowded classrooms, and a large number of foreign students not speaking the Turkish language. The protesters left a black wreath outside the Education Ministry.",8d6c7b5e114db181df8c3176cfcf5667787c3c095df502da0e141f0fbaf9924b
CYP1716,2023-10-28,2023,Cyprus,"On 28 October 2023, the Secular Democratic Education Struggle Movement, established by parents to draw attention to the problems experienced in education, organized a protest in Gonyeli junction in Northern Nicosia. Parents rallied carrying banners.",cc3630eaaa419f2e4a67bd084ac1eb0f002fb8a6039c7cd2c1e23d038c09bdd6
CYP1723,2023-11-09,2023,Cyprus,"On 9 November 2023, Turkish Cypriot teachers, organized by KTOEOS, rallied outside parliament and the education ministry in Northern Nicosia, calling on the education minister to resign. They protested the teaching of lessons in portacabins and unsafe buildings, and a departure from secular education that came with controversial new textbooks. Trade union leaders, local government leaders and opposition politicians, including CTP, held speeches. They carried flags and placards, and a number of demonstrators also carried a corrugated iron shack on the march, representing the temporary structures which had been erected in the playgrounds of some schools after their buildings were deemed unsafe following inspections.",aa685682d24bc79c8400061ae28588a143224a64811db1abc3dff096d2ae5426
CYP1742,2023-11-17,2023,Cyprus,"On 17 November 2023, KTAMS protested outside Famagusta court over understaffing in courts and other issues facing courts and prisons in Northern Cyprus. The leader of KTAMS made statements.",d4bcb6294305552154c67e8153f48f61491a22246e17f02d843656df443209e7
CYP1831,2024-02-23,2024,Cyprus,"On 23 February 2024, the academic staff and student unions of the Cyprus University of Technology (Tepak) in Nicosia rallied in the forecourt of the university rector's building to protest budget cuts, claiming that budget cuts for public universities are intended to shrink them.",1b69606a1392bca17e87a844e5b948e3530e9ad07214ca08d3a64ba440d4e1ac
CYP1847,2024-02-29,2024,Cyprus,"On 29 February 2024, Turkish Cypriot protesters organized by the Environment Platform rallied in Lefke to protest over the risks that beetle insects were posing to forests.",5380eedb465272f29c1c5dbebd914fdf55c1fc7f922e71ee5f43ddef187947d0
CYP1952,2024-07-09,2024,Cyprus,"On 9 July 2024, Ukrainians and Cypriots rallied in Pafos following the 8 July Russian missile attack on Ukraine and demanded an end to the 'Russian terror'. Children were carrying a banner reading 'Help Ukraine. Save us from Russia'.",0540be8e070cf6531f3479f977042ca330f40fea0583873405bff7c5577da683
CYP1978,2024-09-02,2024,Cyprus,"On 2 September 2024, on the occasion of World Peace Day on 1 September, Turkish Cypriots organized by Independence Road, Anonymous Youth and Baraka Cultural Center, marched in northern Nicosia for peace in Cyprus. They chanted slogans such as 'Peace is in our hands', 'Long live the brotherhood of peoples', 'No passage to Zionism, fascism, Sharia'.",8c31ad4a01d274884986dedaaa8b79cb8130c696677f6429ef85f47abe41c32a
CYP1981,2024-09-07,2024,Cyprus,"On 7 September 2024, residents from villages in Limassol district rallied in the village of Agios Mamas and blocked the road for 15 minutes to protest against motorcyclists competing with each other and speeding along the road between the villages of Trimiklini and Ayia Eirini. The leaders of the communities made a joint statement.",0947cdd05d5c8229ced6063d6522f86596194252f7800757782ce8ac02b2617a
